"title","location","yearsofexperience","yearsatcompany","basesalary","gender","Race"
"Solution Architect","Herndon, VA",14,0,233169,NA,NA
"Solution Architect","Herndon, VA",14,0,217617,NA,NA
"Technical Program Manager","Singapore, SG, Singapore",20,4,280909,NA,NA
"Solution Architect","San Francisco, CA",15,1,84440,NA,NA
"Software Engineering Manager","Seattle, WA",15,0,209516,NA,NA
"Software Engineer","Dublin, DN, Ireland",3,3,214277,"Male","Hispanic"
"Recruiter","Austin, TX",4,2,150683,"Male","White"
"Software Engineer","New York, NY",5,0,210381,"Male","Asian"
"Marketing","Seattle, WA",10,1,159974,"Female","White"
"Software Engineer","New York, NY",4,0,173060,NA,NA
"Software Engineer","Seattle, WA",9,9,266528,NA,NA
"Solution Architect","Herndon, VA",17,4,179234,"Male","Asian"
"Software Engineering Manager","Seattle, WA",10,4,272115,NA,NA
"Software Engineer","New York, NY",2,0,235042,NA,NA
"Software Engineer","Herndon, VA",2,0,173975,"Male","White"
"Software Engineering Manager","Seattle, WA",10,1,170746,NA,NA
"Software Engineer","Austin, TX",2,0,145808,NA,NA
"Software Engineer","New York, NY",4,0,202255,NA,NA
"Software Engineer","Berlin, GA",6,2,126975,NA,NA
"Software Engineer","Seattle, WA",2,0,299595,NA,NA
"Software Engineer","Seattle, WA",2,2,79273,NA,NA
"Software Engineer","Seattle, WA",0,0,242179,"Male","White"
"Software Engineer","Berlin, BE, Germany",2,0,201719,"Male","Asian"
"Product Manager","San Francisco, CA",20,3,185601,"Male","White"
"Product Manager","Seattle, WA",8,4,144828,NA,NA
"Software Engineer","Seattle, WA",2,0,278843,"Male","Asian"
"Software Engineering Manager","Seattle, WA",5,4,115155,"Male","Asian"
"Software Engineering Manager","Seattle, WA",10,0,286939,NA,NA
"Software Engineering Manager","Seattle, WA",10,5,217048,"Male","White"
"Mechanical Engineer","Seattle, WA",4,2,170463,NA,NA
"Product Manager","Bangalore, KA, India",17,1,122933,NA,NA
"Software Engineer","Athens, GA",0,0,152469,"Male","White"
"Data Scientist","Seattle, WA",15,2,95657,NA,NA
"Software Engineer","Seattle, WA",13,4,126784,NA,NA
"Software Engineer","San Francisco, CA",0,0,286029,NA,NA
"Technical Program Manager","Orlando, FL",6,6,91962,NA,NA
"Software Engineering Manager","Palo Alto, CA",20,4,253828,"Male","Asian"
"Software Engineer","Virgilina, VA",7,0,111104,"Male","White"
"Software Engineer","Philadelphia, PA",5,2,243447,"Male","Black"
"Software Engineer","Seattle, WA",2,2,194054,NA,NA
"Solution Architect","Boston, MA",20,5,298265,NA,NA
"Software Engineering Manager","San Francisco, CA",12,0,173006,NA,NA
"Software Engineering Manager","Seattle, WA",16,3,278813,NA,NA
"Software Engineering Manager","Seattle, WA",17,14,341669,NA,NA
"Solution Architect","Herndon, VA",14,0,166044,"Male","Asian"
"Product Manager","Boston, MA",6,0,325622,"Female","Asian"
"Business Analyst","London, EN, United Kingdom",5,2,197683,NA,NA
"Software Engineer","Amsterdam, NH, Netherlands",3,0,123036,NA,NA
"Hardware Engineer","San Jose, CA",3,0,145158,"Male","Two Or More"
"Technical Program Manager","Tokyo, TY, Japan",7,0,112231,"Male","Asian"
"Technical Program Manager","Sunnyvale, CA",3,0,129595,"Male","Asian"
"Solution Architect","Dallas, TX",18,4,363911,NA,NA
"Technical Program Manager","Seattle, WA",22,1,221119,NA,NA
"Product Designer","New York, NY",20,1,176957,"Male","Hispanic"
"Product Designer","Seattle, WA",8,0,199779,NA,NA
"Data Scientist","Seattle, WA",5,5,226436,NA,NA
"Software Engineer","Seattle, WA",15,2,141176,"Male","White"
"Software Engineer","Seattle, WA",6,0,171033,NA,NA
"Software Engineer","Seattle, WA",2,0,188976,NA,NA
"Technical Program Manager","Seattle, WA",9,1,158319,"Male","White"
"Human Resources","Seattle, WA",10,0,181123,"Female","Black"
"Business Analyst","Seattle, WA",5,0,126645,"Female","Asian"
"Software Engineer","Seattle, WA",2,2,230368,"Male","Asian"
"Software Engineer","San Francisco, CA",15,1,92169,NA,NA
"Software Engineer","Seattle, WA",3,0,214807,"Male","White"
"Hardware Engineer","Boston, MA",3,1,106102,"Male","White"
"Software Engineer","San Francisco, CA",0,0,202090,NA,NA
"Software Engineer","Seattle, WA",11,0,123818,NA,NA
"Solution Architect","Washington, DC",10,7,128551,NA,NA
"Solution Architect","San Francisco, CA",22,0,314831,NA,NA
"Software Engineer","Seattle, WA",3,0,194168,"Male","Black"
"Solution Architect","Luxembourg, LU, Luxembourg",20,2,91812,NA,NA
"Software Engineer","New York, NY",5,0,199386,"Male","White"
"Management Consultant","Seattle, WA",15,10,195363,NA,NA
"Marketing","Los Angeles, CA",10,4,173634,"Male","White"
"Software Engineer","Boston, MA",1,0,240820,"Male","White"
"Software Engineer","Seattle, WA",1,1,134826,NA,NA
"Software Engineer","Arlington, VA",19,4,184248,NA,NA
"Software Engineer","Seattle, WA",8,4,170670,"Male","Asian"
"Solution Architect","Atlanta, GA",17,1,183602,NA,NA
"Software Engineer","New York, NY",4,1,137556,NA,NA
"Software Engineer","New York, NY",0,0,217064,"Female","Asian"
"Software Engineering Manager","Seattle, WA",6,4,253607,"Male","White"
"Software Engineering Manager","Seattle, WA",8,0,168835,"Male","White"
"Software Engineer","Boston, MA",2,2,323726,"Male",NA
"Technical Program Manager","Seattle, WA",10,0,135715,NA,NA
"Solution Architect","Chicago, IL",15,1,190045,NA,NA
"Software Engineer","Seattle, WA",5,0,367874,"Male","White"
"Mechanical Engineer","North Reading, MA",3,1,202125,"Male","White"
"Software Engineer","Vancouver, BC, Canada",0,0,203288,"Male","Asian"
"Software Engineer","Vancouver, BC, Canada",7,3,329178,NA,NA
"Product Manager","Seattle, WA",5,1,261127,"Female","White"
"Software Engineer","Seattle, WA",6,3,263690,"Male","Asian"
"Software Engineer","Bellevue, WA",3,0,306419,"Male","White"
"Software Engineer","Dublin, DN, Ireland",9,0,182568,NA,NA
"Product Manager","Toronto, ON, Canada",5,5,197732,NA,NA
"Software Engineering Manager","Seattle, WA",5,0,304258,NA,NA
"Software Engineer","Seattle, WA",10,6,205460,"Male",NA
"Software Engineer","Vancouver, BC, Canada",0,0,129977,NA,NA
"Software Engineer","New York, NY",5,1,235802,NA,NA
"Technical Program Manager","Seattle, WA",5,4,252522,NA,NA
"Software Engineer","Seattle, WA",10,8,261512,NA,NA
"Software Engineer","Seattle, WA",3,0,186412,"Male","Asian"
"Human Resources","Austin, TX",30,0,140772,"Female",NA
"Data Scientist","London, EN, United Kingdom",13,6,162929,NA,NA
"Software Engineer","Palo Alto, CA",14,0,337476,"Male","Asian"
"Software Engineering Manager","Sunnyvale, CA",16,3,192376,"Male","Asian"
"Software Engineer","Arlington, VA",0,0,206802,"Male","Asian"
"Software Engineer","Toronto, ON, Canada",2,0,119410,"Male","Asian"
"Software Engineer","Herndon, VA",0,0,112481,"Male","Asian"
"Solution Architect","Herndon, VA",20,0,306719,NA,NA
"Software Engineer","Seattle, WA",0,0,248136,"Male","Asian"
"Technical Program Manager","Herndon, VA",3,0,231132,NA,NA
"Software Engineer","Sunnyvale, CA",2,0,83060,NA,NA
"Software Engineer","Seattle, WA",5,3,163852,"Male",NA
"Hardware Engineer","Seattle, WA",2,0,179397,"Male","White"
"Software Engineering Manager","Sydney, NS, Australia",10,1,191456,NA,NA
"Software Engineer","Vancouver, BC, Canada",1,0,83532,"Male","White"
"Software Engineer","Seattle, WA",10,8,122649,"Male","White"
"Product Manager","Paris, IL, France",2,2,192082,NA,NA
"Software Engineer","Seattle, WA",0,0,223771,"Female","Asian"
"Software Engineer","Seattle, WA",1,1,214901,NA,NA
"Software Engineering Manager","Seattle, WA",20,4,179834,NA,NA
"Software Engineer","Palo Alto, CA",15,0,137825,"Male","Asian"
"Software Engineer","Seattle, WA",7,7,195550,"Male","Hispanic"
"Software Engineering Manager","Seattle, WA",10,4,221104,NA,NA
"Software Engineering Manager","Bangalore, KA, India",20,0,173411,"Male","Asian"
"Software Engineering Manager","New York, NY",16,9,271725,"Female","Asian"
"Solution Architect","Miami, FL",16,1,284667,"Male","Hispanic"
"Software Engineer","Seattle, WA",5,2,190599,"Male","White"
"Software Engineer","Irvine, CA",2,2,95083,NA,NA
"Software Engineer","Toronto, ON, Canada",0,0,98137,"Male","Asian"
"Product Manager","New York, NY",6,6,293988,"Male","White"
"Software Engineer","Salt Lake City, UT",16,15,243965,NA,NA
"Software Engineer","Seattle, WA",2,2,111299,"Male","Asian"
"Human Resources","Sunnyvale, CA",9,1,92842,NA,NA
"Software Engineering Manager","Sunnyvale, CA",12,10,213616,NA,"White"
"Software Engineer","Vancouver, BC, Canada",9,4,98884,"Male","Hispanic"
"Software Engineer","Seattle, WA",2,0,196686,"Male","Hispanic"
"Software Engineer","Hyderabad, AP, India",8,5,98443,"Male","Asian"
"Technical Program Manager","Seattle, WA",14,5,111296,"Male","Asian"
"Data Scientist","Toronto, ON, Canada",4,2,221682,NA,NA
"Software Engineer","Seattle, WA",2,2,107980,"Male","White"
"Product Manager","Seattle, WA",15,1,202555,"Male","White"
"Software Engineering Manager","Toronto, ON, Canada",13,6,282973,"Male","White"
"Software Engineer","Toronto, ON, Canada",2,2,144287,"Male",NA
"Product Manager","Seattle, WA",5,5,115102,NA,NA
"Software Engineer","Dallas, TX",10,3,194379,"Male",NA
"Software Engineer","Tempe, AZ",2,1,239953,NA,NA
"Software Engineer","Seattle, WA",4,0,244288,NA,NA
"Product Manager","Seattle, WA",13,0,230689,NA,NA
"Software Engineering Manager","Seattle, WA",11,9,340359,NA,NA
"Technical Program Manager","New York, NY",17,1,303099,NA,NA
"Software Engineer","Vancouver, BC, Canada",9,0,179340,"Male","Asian"
"Software Engineer","Seattle, WA",14,6,272535,NA,NA
"Software Engineer","Seattle, WA",4,4,119369,NA,NA
"Technical Program Manager","Washington, DC",22,2,250601,"Male","White"
"Data Scientist","Vancouver, BC, Canada",4,3,205845,NA,NA
"Software Engineer","Herndon, VA",2,0,138629,"Male","White"
"Software Engineer","Sunnyvale, CA",12,2,79334,"Male",NA
"Software Engineer","San Francisco, CA",10,2,225785,NA,NA
"Software Engineer","New York, NY",7,2,288020,NA,NA
"Software Engineer","Seattle, WA",2,0,110414,"Male","White"
"Software Engineer","Sunnyvale, CA",7,0,230443,NA,NA
"Software Engineer","Seattle, WA",6,3,99164,NA,NA
"Business Analyst","Seattle, WA",12,2,210358,"Male","White"
"Product Manager","Seattle, WA",9,9,207474,NA,NA
"Software Engineer","Seattle, WA",3,0,307656,NA,NA
"Software Engineering Manager","Arlington, VA",15,0,223800,NA,NA
"Software Engineer","Cambridge, MA",8,4,242965,"Female","White"
"Software Engineering Manager","Vancouver, BC, Canada",14,6,233821,NA,NA
"Software Engineer","San Francisco, CA",2,0,180721,"Male","Asian"
"Software Engineer","Sunnyvale, CA",10,4,234822,NA,NA
"Software Engineer","Seattle, WA",15,3,212512,NA,NA
"Recruiter","Seattle, WA",5,5,125377,"Female","Asian"
"Software Engineer","Seattle, WA",5,5,114676,"Male","White"
"Product Manager","Seattle, WA",15,7,320364,"Male","White"
"Software Engineering Manager","Seattle, WA",16,5,286887,NA,NA
"Software Engineer","Seattle, WA",2,2,163579,"Male","White"
"Software Engineer","Seattle, WA",1,1,132018,"Male","Two Or More"
"Technical Program Manager","Seattle, WA",15,11,116691,"Male","Asian"
"Data Scientist","Palo Alto, CA",1,1,275695,"Male","Asian"
"Data Scientist","San Francisco, CA",20,3,206543,NA,NA
"Solution Architect","London, EN, United Kingdom",1,1,121489,"Male","White"
"Mechanical Engineer","Dallas, TX",5,0,199805,"Male",NA
"Software Engineer","Seattle, WA",4,3,199179,"Female","White"
"Sales","Seattle, WA",4,1,150299,"Female","White"
"Software Engineer","Seattle, WA",8,2,92836,"Male",NA
"Software Engineering Manager","Seattle, WA",20,2,280423,NA,NA
"Product Manager","Seattle, WA",12,2,270139,NA,NA
"Software Engineer","San Diego, CA",4,0,327612,NA,NA
"Data Scientist","Arlington, VA",12,0,204335,"Male","Asian"
"Software Engineer","Orange, CA",0,0,110585,NA,NA
"Management Consultant","St. Louis, MO",23,0,215673,"Male","White"
"Software Engineer","Seattle, WA",11,10,239287,"Male","Asian"
"Software Engineering Manager","Seattle, WA",13,4,159224,NA,NA
"Software Engineer","Chicago, IL",4,2,221376,"Male","White"
"Product Designer","San Francisco, CA",0,0,145983,NA,NA
"Software Engineer","Sunnyvale, CA",6,6,171555,NA,NA
"Software Engineer","Seattle, WA",8,8,270456,NA,NA
"Software Engineer","London, EN, United Kingdom",9,3,258397,"Male","White"
"Solution Architect","New York, NY",4,2,177474,NA,NA
"Software Engineer","Seattle, WA",3,3,263231,NA,NA
"Product Manager","Boston, MA",13,8,130849,"Male","White"
"Human Resources","Virginia Beach, VA",7,0,173318,"Female",NA
"Recruiter","New York, NY",10,1,131140,"Female","White"
"Software Engineer","Austin, TX",6,0,124698,NA,NA
"Software Engineer","Seattle, WA",8,2,131925,"Male","White"
"Human Resources","Vancouver, BC, Canada",3,0,213354,NA,NA
"Product Manager","New York, NY",8,1,253253,NA,NA
"Product Manager","San Francisco, CA",18,0,242202,NA,NA
"Human Resources","Seattle, WA",6,2,119258,"Male","Black"
"Software Engineer","San Francisco, CA",0,0,275942,"Male","White"
"Software Engineer","Seattle, WA",5,5,212768,"Male","Asian"
"Software Engineer","Seattle, WA",0,0,95689,"Male","White"
"Software Engineer","Seattle, WA",6,0,99318,NA,NA
"Software Engineer","Dublin, DN, Ireland",3,1,89796,"Male",NA
"Product Designer","Seattle, WA",2,0,132105,NA,NA
"Software Engineering Manager","Seattle, WA",4,2,172393,NA,NA
"Data Scientist","San Francisco, CA",11,1,197316,NA,NA
"Software Engineer","Seattle, WA",2,2,172823,NA,NA
"Technical Program Manager","Los Angeles, CA",12,1,269827,"Male","Two Or More"
"Sales","Chicago, IL",15,6,95519,NA,NA
"Human Resources","Arlington, VA",26,4,200227,"Female","White"
"Marketing","Santa Monica, CA",6,2,119640,"Male","Asian"
"Software Engineer","San Francisco, CA",7,3,221840,NA,NA
"Product Manager","Seattle, WA",15,10,158803,NA,NA
"Software Engineer","New York, NY",5,5,180075,NA,NA
"Marketing","San Francisco, CA",16,2,342569,"Male","Two Or More"
"Sales","Indianapolis, IN",20,5,204089,NA,NA
"Software Engineer","Santa Cruz, CA",4,0,186555,NA,NA
"Software Engineer","Minneapolis, MN",15,0,200500,NA,NA
"Software Engineer","San Francisco, CA",7,0,300295,"Male","White"
"Product Manager","New York, NY",5,0,144826,NA,NA
"Technical Program Manager","Seattle, WA",4,0,176834,NA,NA
"Software Engineer","Austin, TX",14,0,101435,"Male","White"
"Software Engineer","Newark, NJ",5,0,134911,"Male","Asian"
"Software Engineer","New York, NY",3,3,114430,NA,NA
"Human Resources","Seattle, WA",20,9,190036,NA,NA
"Software Engineer","Seattle, WA",3,2,226301,"Male","Two Or More"
"Marketing","Bangalore, KA, India",6,2,82780,NA,NA
"Product Designer","Seattle, WA",3,0,205584,"Male",NA
"Technical Program Manager","Seattle, WA",15,7,278547,"Male","White"
"Software Engineer","Seattle, WA",0,0,120973,NA,NA
"Software Engineer","Seattle, WA",2,1,126479,NA,NA
"Solution Architect","Montreal, QC, Canada",20,2,142337,"Male","White"
"Software Engineer","Seattle, WA",0,0,297093,NA,NA
"Product Manager","Seattle, WA",6,2,270174,NA,NA
"Software Engineer","Herndon, VA",12,1,84048,"Male","Asian"
"Software Engineer","Seattle, WA",3,3,82304,"Male","Asian"
"Software Engineer","Seattle, WA",2,0,121379,NA,NA
"Solution Architect","Washington, DC",30,7,110578,"Male","White"
"Software Engineer","San Francisco, CA",1,1,274338,"Male","Two Or More"
"Software Engineer","Seattle, WA",4,4,110625,"Male","Asian"
"Software Engineer","Vancouver, BC, Canada",0,0,156260,"Male",NA
"Software Engineer","New York, NY",5,4,340022,NA,NA
"Product Manager","Seattle, WA",14,7,231913,NA,NA
"Software Engineer","Gurgaon, HR, India",7,0,94173,NA,NA
"Software Engineering Manager","Seattle, WA",15,5,171998,"Male","White"
"Software Engineer","Seattle, WA",11,6,162286,NA,NA
"Product Manager","Seattle, WA",4,4,146477,NA,NA
"Software Engineering Manager","Vancouver, BC, Canada",17,5,344449,NA,NA
"Software Engineer","Detroit, MI",4,0,167727,NA,NA
"Software Engineer","Seattle, WA",0,0,187156,"Male","Asian"
"Software Engineer","Tokyo, TY, Japan",6,0,92389,"Male","Asian"
"Product Manager","Seattle, WA",7,3,125954,NA,NA
"Software Engineering Manager","Seattle, WA",15,2,247732,NA,NA
"Software Engineer","Denver, CO",1,0,105929,NA,NA
"Product Manager","Seattle, WA",13,1,176830,NA,NA
"Software Engineer","New York, NY",1,0,274507,"Male","Asian"
"Software Engineer","Luxembourg, LU, Luxembourg",1,0,102171,"Female","White"
"Solution Architect","Seattle, WA",1,0,278008,"Female","Asian"
"Human Resources","Seoul, KG, Korea, South",2,1,203924,NA,NA
"Product Manager","Seattle, WA",10,3,157520,NA,NA
"Software Engineering Manager","Cupertino, CA",14,1,160098,NA,NA
"Software Engineering Manager","Seattle, WA",15,12,210196,NA,NA
"Product Manager","Seattle, WA",20,20,138573,"Male","White"
"Software Engineer","Los Angeles, CA",2,0,238879,"Male","Asian"
"Software Engineer","Seattle, WA",15,10,215748,NA,NA
"Software Engineer","Seattle, WA",1,1,182633,NA,NA
"Software Engineer","Seattle, WA",0,0,145906,NA,NA
"Software Engineer","San Francisco, CA",10,4,231041,NA,NA
"Product Designer","Santa Monica, CA",6,2,91150,NA,NA
"Software Engineer","Vancouver, BC, Canada",0,0,230106,"Male","Asian"
"Software Engineer","New York, NY",3,3,114895,"Male","White"
"Data Scientist","San Francisco, CA",10,4,253821,"Female","White"
"Software Engineering Manager","New York, NY",22,2,168945,"Male","White"
"Software Engineer","Seattle, WA",4,4,198661,NA,NA
"Software Engineer","Los Angeles, CA",3,0,182698,"Male","White"
"Software Engineer","Seattle, WA",10,6,109598,"Male","Asian"
"Product Manager","Seattle, WA",10,0,144572,NA,NA
"Product Designer","Seattle, WA",2,1,96460,NA,NA
"Software Engineer","London, EN, United Kingdom",3,0,226241,"Male","Asian"
"Software Engineer","New York, NY",2,2,120211,"Male","Asian"
"Sales","Seattle, WA",5,0,86107,"Female","Asian"
"Sales","Charlotte, NC",15,6,395793,"Male","White"
"Software Engineer","Seattle, WA",10,2,157905,NA,NA
"Software Engineer","Seattle, WA",4,0,164976,NA,NA
"Software Engineer","Seattle, WA",15,4,86998,"Male","Two Or More"
"Software Engineer","Seattle, WA",0,0,80536,NA,NA
"Software Engineer","Portland, OR",2,0,149940,NA,NA
"Software Engineer","New York, NY",2,0,134066,NA,NA
"Software Engineer","Seattle, WA",5,1,133476,"Male","White"
"Software Engineer","Seattle, WA",6,0,162691,"Male","White"
"Software Engineer","Seattle, WA",0,0,202685,"Male","Asian"
"Software Engineer","Seattle, WA",1,0,122767,"Male","Black"
